customerid,first_name,last_name,date_of_birth,address,phone_number,email,ssn,registration_date,customer_status,gender,marital_status,occupation,income_level,education_level,nationality,preferred_language,accountid,account_type,balance,opening_date,account_status,interest_rate,credit_limit,available_credit,overdraft_limit,minimum_balance,transactionid,transaction_type,amount,transaction_date,description,transaction_method,currency,exchange_rate,cardid,card_number,expiration_date,cvv,card_type,card_status,loanid,loan_amount,loan_interest_rate,term,start_date,end_date,loan_status,monthly_payment,loan_purpose,repayment_schedule
90,Hà,Thị,1970-06-24,"Suite 562 94992 Hiền Islands, Quảng Ninh, FL S8RH  8LF",0304 084 7012,trinh.nhan@yahoo.com,099-19-5604,2025-03-28,Suspended,Other,Widowed,Global Accounting Assistant,32786115.00,High School,Vietnamese,Vietnamese,57025,Loan,370006.00,2025-02-14,Inactive,0.45,21384937.00,15967657.00,2295406.00,380898.00,390447,Deposit,1735818.00,2025-06-18T11:16:17.459572,Xuồng mướn cửa biết bạn.,Online,VND,1.0000,,,,,,,,,,,,,,,,
90,Hà,Thị,1970-06-24,"Suite 562 94992 Hiền Islands, Quảng Ninh, FL S8RH  8LF",0304 084 7012,trinh.nhan@yahoo.com,099-19-5604,2025-03-28,Suspended,Other,Widowed,Global Accounting Assistant,32786115.00,High School,Vietnamese,Vietnamese,88414,Checking,6783697.00,2024-10-29,Suspended,8.61,5646792.00,4697731.00,2036154.00,419007.00,159990,Deposit,784289.00,2025-07-03T11:16:16.367975,Tám ba là chỉ leo dép biết.,Branch,VND,1.0000,,,,,,,,,,,,,,,,
90,Hà,Thị,1970-06-24,"Suite 562 94992 Hiền Islands, Quảng Ninh, FL S8RH  8LF",0304 084 7012,trinh.nhan@yahoo.com,099-19-5604,2025-03-28,Suspended,Other,Widowed,Global Accounting Assistant,32786115.00,High School,Vietnamese,Vietnamese,88414,Checking,6783697.00,2024-10-29,Suspended,8.61,5646792.00,4697731.00,2036154.00,419007.00,162648,Transfer,3703201.00,2025-06-22T11:16:16.375993,Mướn khoảng thế đánh mướn đạp lỗi á.,Online,VND,1.0000,,,,,,,,,,,,,,,,
90,Hà,Thị,1970-06-24,"Suite 562 94992 Hiền Islands, Quảng Ninh, FL S8RH  8LF",0304 084 7012,trinh.nhan@yahoo.com,099-19-5604,2025-03-28,Suspended,Other,Widowed,Global Accounting Assistant,32786115.00,High School,Vietnamese,Vietnamese,88414,Checking,6783697.00,2024-10-29,Suspended,8.61,5646792.00,4697731.00,2036154.00,419007.00,419252,Payment,1648065.00,2025-06-17T11:16:17.568947,Xe áo tôi yêu.,Online,VND,1.0000,,,,,,,,,,,,,,,,
91,Phan,Như,2002-02-20,"Suite 000 3745 Phan Mill, Kiên Giang, WA 6RAR 0BO",027 8775 6460,hoang.quoc@yahoo.com,826-89-3402,2025-07-08,Inactive,Other,Single,Healthcare Planner,12811665.00,Bachelor,Vietnamese,Vietnamese,557,Credit,2791399.00,2025-07-06,Suspended,6.65,23555986.00,718012.00,3275779.00,116997.00,402,Transfer,1612356.00,2025-07-12T10:58:37.035502,Chỉ không tàu mười vẽ tô.,Branch,VND,1.0000,5035,6767569835455337311,2028-07-13,110,Credit,Expired,242,720052741.00,19.58,250,2025-02-26,2045-12-26,Default,2880210.96,Education,Monthly
91,Phan,Như,2002-02-20,"Suite 000 3745 Phan Mill, Kiên Giang, WA 6RAR 0BO",027 8775 6460,hoang.quoc@yahoo.com,826-89-3402,2025-07-08,Inactive,Other,Single,Healthcare Planner,12811665.00,Bachelor,Vietnamese,Vietnamese,557,Credit,2791399.00,2025-07-06,Suspended,6.65,23555986.00,718012.00,3275779.00,116997.00,402,Transfer,1612356.00,2025-07-12T10:58:37.035502,Chỉ không tàu mười vẽ tô.,Branch,VND,1.0000,5035,6767569835455337311,2028-07-13,110,Credit,Expired,24423,713283594.00,13.19,249,2025-03-25,2045-12-25,Active,2864592.75,Education,Quarterly
91,Phan,Như,2002-02-20,"Suite 000 3745 Phan Mill, Kiên Giang, WA 6RAR 0BO",027 8775 6460,hoang.quoc@yahoo.com,826-89-3402,2025-07-08,Inactive,Other,Single,Healthcare Planner,12811665.00,Bachelor,Vietnamese,Vietnamese,557,Credit,2791399.00,2025-07-06,Suspended,6.65,23555986.00,718012.00,3275779.00,116997.00,402,Transfer,1612356.00,2025-07-12T10:58:37.035502,Chỉ không tàu mười vẽ tô.,Branch,VND,1.0000,6983,6007224596106050,2027-07-13,289,Debit,Blocked,242,720052741.00,19.58,250,2025-02-26,2045-12-26,Default,2880210.96,Education,Monthly
91,Phan,Như,2002-02-20,"Suite 000 3745 Phan Mill, Kiên Giang, WA 6RAR 0BO",027 8775 6460,hoang.quoc@yahoo.com,826-89-3402,2025-07-08,Inactive,Other,Single,Healthcare Planner,12811665.00,Bachelor,Vietnamese,Vietnamese,557,Credit,2791399.00,2025-07-06,Suspended,6.65,23555986.00,718012.00,3275779.00,116997.00,402,Transfer,1612356.00,2025-07-12T10:58:37.035502,Chỉ không tàu mười vẽ tô.,Branch,VND,1.0000,6983,6007224596106050,2027-07-13,289,Debit,Blocked,24423,713283594.00,13.19,249,2025-03-25,2045-12-25,Active,2864592.75,Education,Quarterly
91,Phan,Như,2002-02-20,"Suite 000 3745 Phan Mill, Kiên Giang, WA 6RAR 0BO",027 8775 6460,hoang.quoc@yahoo.com,826-89-3402,2025-07-08,Inactive,Other,Single,Healthcare Planner,12811665.00,Bachelor,Vietnamese,Vietnamese,557,Credit,2791399.00,2025-07-06,Suspended,6.65,23555986.00,718012.00,3275779.00,116997.00,402,Transfer,1612356.00,2025-07-12T10:58:37.035502,Chỉ không tàu mười vẽ tô.,Branch,VND,1.0000,9867,6767129488172021280,2027-07-13,189,Prepaid,Expired,242,720052741.00,19.58,250,2025-02-26,2045-12-26,Default,2880210.96,Education,Monthly
91,Phan,Như,2002-02-20,"Suite 000 3745 Phan Mill, Kiên Giang, WA 6RAR 0BO",027 8775 6460,hoang.quoc@yahoo.com,826-89-3402,2025-07-08,Inactive,Other,Single,Healthcare Planner,12811665.00,Bachelor,Vietnamese,Vietnamese,557,Credit,2791399.00,2025-07-06,Suspended,6.65,23555986.00,718012.00,3275779.00,116997.00,402,Transfer,1612356.00,2025-07-12T10:58:37.035502,Chỉ không tàu mười vẽ tô.,Branch,VND,1.0000,9867,6767129488172021280,2027-07-13,189,Prepaid,Expired,24423,713283594.00,13.19,249,2025-03-25,2045-12-25,Active,2864592.75,Education,Quarterly
91,Phan,Như,2002-02-20,"Suite 000 3745 Phan Mill, Kiên Giang, WA 6RAR 0BO",027 8775 6460,hoang.quoc@yahoo.com,826-89-3402,2025-07-08,Inactive,Other,Single,Healthcare Planner,12811665.00,Bachelor,Vietnamese,Vietnamese,557,Credit,2791399.00,2025-07-06,Suspended,6.65,23555986.00,718012.00,3275779.00,116997.00,45280,Transfer,39613.00,2025-07-11T11:01:12.293578,Gì ờ giày gì hóa nha thuyền được.,Branch,VND,1.0000,5035,6767569835455337311,2028-07-13,110,Credit,Expired,242,720052741.00,19.58,250,2025-02-26,2045-12-26,Default,2880210.96,Education,Monthly
91,Phan,Như,2002-02-20,"Suite 000 3745 Phan Mill, Kiên Giang, WA 6RAR 0BO",027 8775 6460,hoang.quoc@yahoo.com,826-89-3402,2025-07-08,Inactive,Other,Single,Healthcare Planner,12811665.00,Bachelor,Vietnamese,Vietnamese,557,Credit,2791399.00,2025-07-06,Suspended,6.65,23555986.00,718012.00,3275779.00,116997.00,45280,Transfer,39613.00,2025-07-11T11:01:12.293578,Gì ờ giày gì hóa nha thuyền được.,Branch,VND,1.0000,5035,6767569835455337311,2028-07-13,110,Credit,Expired,24423,713283594.00,13.19,249,2025-03-25,2045-12-25,Active,2864592.75,Education,Quarterly
91,Phan,Như,2002-02-20,"Suite 000 3745 Phan Mill, Kiên Giang, WA 6RAR 0BO",027 8775 6460,hoang.quoc@yahoo.com,826-89-3402,2025-07-08,Inactive,Other,Single,Healthcare Planner,12811665.00,Bachelor,Vietnamese,Vietnamese,557,Credit,2791399.00,2025-07-06,Suspended,6.65,23555986.00,718012.00,3275779.00,116997.00,45280,Transfer,39613.00,2025-07-11T11:01:12.293578,Gì ờ giày gì hóa nha thuyền được.,Branch,VND,1.0000,6983,6007224596106050,2027-07-13,289,Debit,Blocked,242,720052741.00,19.58,250,2025-02-26,2045-12-26,Default,2880210.96,Education,Monthly
91,Phan,Như,2002-02-20,"Suite 000 3745 Phan Mill, Kiên Giang, WA 6RAR 0BO",027 8775 6460,hoang.quoc@yahoo.com,826-89-3402,2025-07-08,Inactive,Other,Single,Healthcare Planner,12811665.00,Bachelor,Vietnamese,Vietnamese,557,Credit,2791399.00,2025-07-06,Suspended,6.65,23555986.00,718012.00,3275779.00,116997.00,45280,Transfer,39613.00,2025-07-11T11:01:12.293578,Gì ờ giày gì hóa nha thuyền được.,Branch,VND,1.0000,6983,6007224596106050,2027-07-13,289,Debit,Blocked,24423,713283594.00,13.19,249,2025-03-25,2045-12-25,Active,2864592.75,Education,Quarterly
91,Phan,Như,2002-02-20,"Suite 000 3745 Phan Mill, Kiên Giang, WA 6RAR 0BO",027 8775 6460,hoang.quoc@yahoo.com,826-89-3402,2025-07-08,Inactive,Other,Single,Healthcare Planner,12811665.00,Bachelor,Vietnamese,Vietnamese,557,Credit,2791399.00,2025-07-06,Suspended,6.65,23555986.00,718012.00,3275779.00,116997.00,45280,Transfer,39613.00,2025-07-11T11:01:12.293578,Gì ờ giày gì hóa nha thuyền được.,Branch,VND,1.0000,9867,6767129488172021280,2027-07-13,189,Prepaid,Expired,242,720052741.00,19.58,250,2025-02-26,2045-12-26,Default,2880210.96,Education,Monthly
91,Phan,Như,2002-02-20,"Suite 000 3745 Phan Mill, Kiên Giang, WA 6RAR 0BO",027 8775 6460,hoang.quoc@yahoo.com,826-89-3402,2025-07-08,Inactive,Other,Single,Healthcare Planner,12811665.00,Bachelor,Vietnamese,Vietnamese,557,Credit,2791399.00,2025-07-06,Suspended,6.65,23555986.00,718012.00,3275779.00,116997.00,45280,Transfer,39613.00,2025-07-11T11:01:12.293578,Gì ờ giày gì hóa nha thuyền được.,Branch,VND,1.0000,9867,6767129488172021280,2027-07-13,189,Prepaid,Expired,24423,713283594.00,13.19,249,2025-03-25,2045-12-25,Active,2864592.75,Education,Quarterly
91,Phan,Như,2002-02-20,"Suite 000 3745 Phan Mill, Kiên Giang, WA 6RAR 0BO",027 8775 6460,hoang.quoc@yahoo.com,826-89-3402,2025-07-08,Inactive,Other,Single,Healthcare Planner,12811665.00,Bachelor,Vietnamese,Vietnamese,557,Credit,2791399.00,2025-07-06,Suspended,6.65,23555986.00,718012.00,3275779.00,116997.00,4296,Withdrawal,1011941.00,2025-07-08T10:58:37.079811,Đạp em bạn.,Branch,VND,1.0000,5035,6767569835455337311,2028-07-13,110,Credit,Expired,242,720052741.00,19.58,250,2025-02-26,2045-12-26,Default,2880210.96,Education,Monthly
91,Phan,Như,2002-02-20,"Suite 000 3745 Phan Mill, Kiên Giang, WA 6RAR 0BO",027 8775 6460,hoang.quoc@yahoo.com,826-89-3402,2025-07-08,Inactive,Other,Single,Healthcare Planner,12811665.00,Bachelor,Vietnamese,Vietnamese,557,Credit,2791399.00,2025-07-06,Suspended,6.65,23555986.00,718012.00,3275779.00,116997.00,4296,Withdrawal,1011941.00,2025-07-08T10:58:37.079811,Đạp em bạn.,Branch,VND,1.0000,5035,6767569835455337311,2028-07-13,110,Credit,Expired,24423,713283594.00,13.19,249,2025-03-25,2045-12-25,Active,2864592.75,Education,Quarterly
91,Phan,Như,2002-02-20,"Suite 000 3745 Phan Mill, Kiên Giang, WA 6RAR 0BO",027 8775 6460,hoang.quoc@yahoo.com,826-89-3402,2025-07-08,Inactive,Other,Single,Healthcare Planner,12811665.00,Bachelor,Vietnamese,Vietnamese,557,Credit,2791399.00,2025-07-06,Suspended,6.65,23555986.00,718012.00,3275779.00,116997.00,4296,Withdrawal,1011941.00,2025-07-08T10:58:37.079811,Đạp em bạn.,Branch,VND,1.0000,6983,6007224596106050,2027-07-13,289,Debit,Blocked,242,720052741.00,19.58,250,2025-02-26,2045-12-26,Default,2880210.96,Education,Monthly
91,Phan,Như,2002-02-20,"Suite 000 3745 Phan Mill, Kiên Giang, WA 6RAR 0BO",027 8775 6460,hoang.quoc@yahoo.com,826-89-3402,2025-07-08,Inactive,Other,Single,Healthcare Planner,12811665.00,Bachelor,Vietnamese,Vietnamese,557,Credit,2791399.00,2025-07-06,Suspended,6.65,23555986.00,718012.00,3275779.00,116997.00,4296,Withdrawal,1011941.00,2025-07-08T10:58:37.079811,Đạp em bạn.,Branch,VND,1.0000,6983,6007224596106050,2027-07-13,289,Debit,Blocked,24423,713283594.00,13.19,249,2025-03-25,2045-12-25,Active,2864592.75,Education,Quarterly
91,Phan,Như,2002-02-20,"Suite 000 3745 Phan Mill, Kiên Giang, WA 6RAR 0BO",027 8775 6460,hoang.quoc@yahoo.com,826-89-3402,2025-07-08,Inactive,Other,Single,Healthcare Planner,12811665.00,Bachelor,Vietnamese,Vietnamese,557,Credit,2791399.00,2025-07-06,Suspended,6.65,23555986.00,718012.00,3275779.00,116997.00,4296,Withdrawal,1011941.00,2025-07-08T10:58:37.079811,Đạp em bạn.,Branch,VND,1.0000,9867,6767129488172021280,2027-07-13,189,Prepaid,Expired,242,720052741.00,19.58,250,2025-02-26,2045-12-26,Default,2880210.96,Education,Monthly
91,Phan,Như,2002-02-20,"Suite 000 3745 Phan Mill, Kiên Giang, WA 6RAR 0BO",027 8775 6460,hoang.quoc@yahoo.com,826-89-3402,2025-07-08,Inactive,Other,Single,Healthcare Planner,12811665.00,Bachelor,Vietnamese,Vietnamese,557,Credit,2791399.00,2025-07-06,Suspended,6.65,23555986.00,718012.00,3275779.00,116997.00,4296,Withdrawal,1011941.00,2025-07-08T10:58:37.079811,Đạp em bạn.,Branch,VND,1.0000,9867,6767129488172021280,2027-07-13,189,Prepaid,Expired,24423,713283594.00,13.19,249,2025-03-25,2045-12-25,Active,2864592.75,Education,Quarterly
91,Phan,Như,2002-02-20,"Suite 000 3745 Phan Mill, Kiên Giang, WA 6RAR 0BO",027 8775 6460,hoang.quoc@yahoo.com,826-89-3402,2025-07-08,Inactive,Other,Single,Healthcare Planner,12811665.00,Bachelor,Vietnamese,Vietnamese,557,Credit,2791399.00,2025-07-06,Suspended,6.65,23555986.00,718012.00,3275779.00,116997.00,46852,Withdrawal,2181449.00,2025-07-05T11:01:12.300580,Thuyền kim tím tô ghế ác đang trăng.,ATM,VND,1.0000,5035,6767569835455337311,2028-07-13,110,Credit,Expired,242,720052741.00,19.58,250,2025-02-26,2045-12-26,Default,2880210.96,Education,Monthly
91,Phan,Như,2002-02-20,"Suite 000 3745 Phan Mill, Kiên Giang, WA 6RAR 0BO",027 8775 6460,hoang.quoc@yahoo.com,826-89-3402,2025-07-08,Inactive,Other,Single,Healthcare Planner,12811665.00,Bachelor,Vietnamese,Vietnamese,557,Credit,2791399.00,2025-07-06,Suspended,6.65,23555986.00,718012.00,3275779.00,116997.00,46852,Withdrawal,2181449.00,2025-07-05T11:01:12.300580,Thuyền kim tím tô ghế ác đang trăng.,ATM,VND,1.0000,5035,6767569835455337311,2028-07-13,110,Credit,Expired,24423,713283594.00,13.19,249,2025-03-25,2045-12-25,Active,2864592.75,Education,Quarterly
91,Phan,Như,2002-02-20,"Suite 000 3745 Phan Mill, Kiên Giang, WA 6RAR 0BO",027 8775 6460,hoang.quoc@yahoo.com,826-89-3402,2025-07-08,Inactive,Other,Single,Healthcare Planner,12811665.00,Bachelor,Vietnamese,Vietnamese,557,Credit,2791399.00,2025-07-06,Suspended,6.65,23555986.00,718012.00,3275779.00,116997.00,46852,Withdrawal,2181449.00,2025-07-05T11:01:12.300580,Thuyền kim tím tô ghế ác đang trăng.,ATM,VND,1.0000,6983,6007224596106050,2027-07-13,289,Debit,Blocked,242,720052741.00,19.58,250,2025-02-26,2045-12-26,Default,2880210.96,Education,Monthly
91,Phan,Như,2002-02-20,"Suite 000 3745 Phan Mill, Kiên Giang, WA 6RAR 0BO",027 8775 6460,hoang.quoc@yahoo.com,826-89-3402,2025-07-08,Inactive,Other,Single,Healthcare Planner,12811665.00,Bachelor,Vietnamese,Vietnamese,557,Credit,2791399.00,2025-07-06,Suspended,6.65,23555986.00,718012.00,3275779.00,116997.00,46852,Withdrawal,2181449.00,2025-07-05T11:01:12.300580,Thuyền kim tím tô ghế ác đang trăng.,ATM,VND,1.0000,6983,6007224596106050,2027-07-13,289,Debit,Blocked,24423,713283594.00,13.19,249,2025-03-25,2045-12-25,Active,2864592.75,Education,Quarterly
91,Phan,Như,2002-02-20,"Suite 000 3745 Phan Mill, Kiên Giang, WA 6RAR 0BO",027 8775 6460,hoang.quoc@yahoo.com,826-89-3402,2025-07-08,Inactive,Other,Single,Healthcare Planner,12811665.00,Bachelor,Vietnamese,Vietnamese,557,Credit,2791399.00,2025-07-06,Suspended,6.65,23555986.00,718012.00,3275779.00,116997.00,46852,Withdrawal,2181449.00,2025-07-05T11:01:12.300580,Thuyền kim tím tô ghế ác đang trăng.,ATM,VND,1.0000,9867,6767129488172021280,2027-07-13,189,Prepaid,Expired,242,720052741.00,19.58,250,2025-02-26,2045-12-26,Default,2880210.96,Education,Monthly
91,Phan,Như,2002-02-20,"Suite 000 3745 Phan Mill, Kiên Giang, WA 6RAR 0BO",027 8775 6460,hoang.quoc@yahoo.com,826-89-3402,2025-07-08,Inactive,Other,Single,Healthcare Planner,12811665.00,Bachelor,Vietnamese,Vietnamese,557,Credit,2791399.00,2025-07-06,Suspended,6.65,23555986.00,718012.00,3275779.00,116997.00,46852,Withdrawal,2181449.00,2025-07-05T11:01:12.300580,Thuyền kim tím tô ghế ác đang trăng.,ATM,VND,1.0000,9867,6767129488172021280,2027-07-13,189,Prepaid,Expired,24423,713283594.00,13.19,249,2025-03-25,2045-12-25,Active,2864592.75,Education,Quarterly
91,Phan,Như,2002-02-20,"Suite 000 3745 Phan Mill, Kiên Giang, WA 6RAR 0BO",027 8775 6460,hoang.quoc@yahoo.com,826-89-3402,2025-07-08,Inactive,Other,Single,Healthcare Planner,12811665.00,Bachelor,Vietnamese,Vietnamese,557,Credit,2791399.00,2025-07-06,Suspended,6.65,23555986.00,718012.00,3275779.00,116997.00,12772,Payment,1064252.00,2025-06-29T11:01:12.068338,Mượn dép khoan đạp trăng đang đã vàng.,Mobile,VND,1.0000,5035,6767569835455337311,2028-07-13,110,Credit,Expired,242,720052741.00,19.58,250,2025-02-26,2045-12-26,Default,2880210.96,Education,Monthly
91,Phan,Như,2002-02-20,"Suite 000 3745 Phan Mill, Kiên Giang, WA 6RAR 0BO",027 8775 6460,hoang.quoc@yahoo.com,826-89-3402,2025-07-08,Inactive,Other,Single,Healthcare Planner,12811665.00,Bachelor,Vietnamese,Vietnamese,557,Credit,2791399.00,2025-07-06,Suspended,6.65,23555986.00,718012.00,3275779.00,116997.00,12772,Payment,1064252.00,2025-06-29T11:01:12.068338,Mượn dép khoan đạp trăng đang đã vàng.,Mobile,VND,1.0000,5035,6767569835455337311,2028-07-13,110,Credit,Expired,24423,713283594.00,13.19,249,2025-03-25,2045-12-25,Active,2864592.75,Education,Quarterly
91,Phan,Như,2002-02-20,"Suite 000 3745 Phan Mill, Kiên Giang, WA 6RAR 0BO",027 8775 6460,hoang.quoc@yahoo.com,826-89-3402,2025-07-08,Inactive,Other,Single,Healthcare Planner,12811665.00,Bachelor,Vietnamese,Vietnamese,557,Credit,2791399.00,2025-07-06,Suspended,6.65,23555986.00,718012.00,3275779.00,116997.00,12772,Payment,1064252.00,2025-06-29T11:01:12.068338,Mượn dép khoan đạp trăng đang đã vàng.,Mobile,VND,1.0000,6983,6007224596106050,2027-07-13,289,Debit,Blocked,242,720052741.00,19.58,250,2025-02-26,2045-12-26,Default,2880210.96,Education,Monthly
91,Phan,Như,2002-02-20,"Suite 000 3745 Phan Mill, Kiên Giang, WA 6RAR 0BO",027 8775 6460,hoang.quoc@yahoo.com,826-89-3402,2025-07-08,Inactive,Other,Single,Healthcare Planner,12811665.00,Bachelor,Vietnamese,Vietnamese,557,Credit,2791399.00,2025-07-06,Suspended,6.65,23555986.00,718012.00,3275779.00,116997.00,12772,Payment,1064252.00,2025-06-29T11:01:12.068338,Mượn dép khoan đạp trăng đang đã vàng.,Mobile,VND,1.0000,6983,6007224596106050,2027-07-13,289,Debit,Blocked,24423,713283594.00,13.19,249,2025-03-25,2045-12-25,Active,2864592.75,Education,Quarterly
91,Phan,Như,2002-02-20,"Suite 000 3745 Phan Mill, Kiên Giang, WA 6RAR 0BO",027 8775 6460,hoang.quoc@yahoo.com,826-89-3402,2025-07-08,Inactive,Other,Single,Healthcare Planner,12811665.00,Bachelor,Vietnamese,Vietnamese,557,Credit,2791399.00,2025-07-06,Suspended,6.65,23555986.00,718012.00,3275779.00,116997.00,12772,Payment,1064252.00,2025-06-29T11:01:12.068338,Mượn dép khoan đạp trăng đang đã vàng.,Mobile,VND,1.0000,9867,6767129488172021280,2027-07-13,189,Prepaid,Expired,242,720052741.00,19.58,250,2025-02-26,2045-12-26,Default,2880210.96,Education,Monthly
91,Phan,Như,2002-02-20,"Suite 000 3745 Phan Mill, Kiên Giang, WA 6RAR 0BO",027 8775 6460,hoang.quoc@yahoo.com,826-89-3402,2025-07-08,Inactive,Other,Single,Healthcare Planner,12811665.00,Bachelor,Vietnamese,Vietnamese,557,Credit,2791399.00,2025-07-06,Suspended,6.65,23555986.00,718012.00,3275779.00,116997.00,12772,Payment,1064252.00,2025-06-29T11:01:12.068338,Mượn dép khoan đạp trăng đang đã vàng.,Mobile,VND,1.0000,9867,6767129488172021280,2027-07-13,189,Prepaid,Expired,24423,713283594.00,13.19,249,2025-03-25,2045-12-25,Active,2864592.75,Education,Quarterly
91,Phan,Như,2002-02-20,"Suite 000 3745 Phan Mill, Kiên Giang, WA 6RAR 0BO",027 8775 6460,hoang.quoc@yahoo.com,826-89-3402,2025-07-08,Inactive,Other,Single,Healthcare Planner,12811665.00,Bachelor,Vietnamese,Vietnamese,557,Credit,2791399.00,2025-07-06,Suspended,6.65,23555986.00,718012.00,3275779.00,116997.00,22868,Withdrawal,3079552.00,2025-06-28T11:01:12.140041,Tô bạn tím nha đang xuồng tủ hóa.,ATM,VND,1.0000,5035,6767569835455337311,2028-07-13,110,Credit,Expired,242,720052741.00,19.58,250,2025-02-26,2045-12-26,Default,2880210.96,Education,Monthly
91,Phan,Như,2002-02-20,"Suite 000 3745 Phan Mill, Kiên Giang, WA 6RAR 0BO",027 8775 6460,hoang.quoc@yahoo.com,826-89-3402,2025-07-08,Inactive,Other,Single,Healthcare Planner,12811665.00,Bachelor,Vietnamese,Vietnamese,557,Credit,2791399.00,2025-07-06,Suspended,6.65,23555986.00,718012.00,3275779.00,116997.00,22868,Withdrawal,3079552.00,2025-06-28T11:01:12.140041,Tô bạn tím nha đang xuồng tủ hóa.,ATM,VND,1.0000,5035,6767569835455337311,2028-07-13,110,Credit,Expired,24423,713283594.00,13.19,249,2025-03-25,2045-12-25,Active,2864592.75,Education,Quarterly
91,Phan,Như,2002-02-20,"Suite 000 3745 Phan Mill, Kiên Giang, WA 6RAR 0BO",027 8775 6460,hoang.quoc@yahoo.com,826-89-3402,2025-07-08,Inactive,Other,Single,Healthcare Planner,12811665.00,Bachelor,Vietnamese,Vietnamese,557,Credit,2791399.00,2025-07-06,Suspended,6.65,23555986.00,718012.00,3275779.00,116997.00,22868,Withdrawal,3079552.00,2025-06-28T11:01:12.140041,Tô bạn tím nha đang xuồng tủ hóa.,ATM,VND,1.0000,6983,6007224596106050,2027-07-13,289,Debit,Blocked,242,720052741.00,19.58,250,2025-02-26,2045-12-26,Default,2880210.96,Education,Monthly
91,Phan,Như,2002-02-20,"Suite 000 3745 Phan Mill, Kiên Giang, WA 6RAR 0BO",027 8775 6460,hoang.quoc@yahoo.com,826-89-3402,2025-07-08,Inactive,Other,Single,Healthcare Planner,12811665.00,Bachelor,Vietnamese,Vietnamese,557,Credit,2791399.00,2025-07-06,Suspended,6.65,23555986.00,718012.00,3275779.00,116997.00,22868,Withdrawal,3079552.00,2025-06-28T11:01:12.140041,Tô bạn tím nha đang xuồng tủ hóa.,ATM,VND,1.0000,6983,6007224596106050,2027-07-13,289,Debit,Blocked,24423,713283594.00,13.19,249,2025-03-25,2045-12-25,Active,2864592.75,Education,Quarterly
91,Phan,Như,2002-02-20,"Suite 000 3745 Phan Mill, Kiên Giang, WA 6RAR 0BO",027 8775 6460,hoang.quoc@yahoo.com,826-89-3402,2025-07-08,Inactive,Other,Single,Healthcare Planner,12811665.00,Bachelor,Vietnamese,Vietnamese,557,Credit,2791399.00,2025-07-06,Suspended,6.65,23555986.00,718012.00,3275779.00,116997.00,22868,Withdrawal,3079552.00,2025-06-28T11:01:12.140041,Tô bạn tím nha đang xuồng tủ hóa.,ATM,VND,1.0000,9867,6767129488172021280,2027-07-13,189,Prepaid,Expired,242,720052741.00,19.58,250,2025-02-26,2045-12-26,Default,2880210.96,Education,Monthly
91,Phan,Như,2002-02-20,"Suite 000 3745 Phan Mill, Kiên Giang, WA 6RAR 0BO",027 8775 6460,hoang.quoc@yahoo.com,826-89-3402,2025-07-08,Inactive,Other,Single,Healthcare Planner,12811665.00,Bachelor,Vietnamese,Vietnamese,557,Credit,2791399.00,2025-07-06,Suspended,6.65,23555986.00,718012.00,3275779.00,116997.00,22868,Withdrawal,3079552.00,2025-06-28T11:01:12.140041,Tô bạn tím nha đang xuồng tủ hóa.,ATM,VND,1.0000,9867,6767129488172021280,2027-07-13,189,Prepaid,Expired,24423,713283594.00,13.19,249,2025-03-25,2045-12-25,Active,2864592.75,Education,Quarterly
91,Phan,Như,2002-02-20,"Suite 000 3745 Phan Mill, Kiên Giang, WA 6RAR 0BO",027 8775 6460,hoang.quoc@yahoo.com,826-89-3402,2025-07-08,Inactive,Other,Single,Healthcare Planner,12811665.00,Bachelor,Vietnamese,Vietnamese,557,Credit,2791399.00,2025-07-06,Suspended,6.65,23555986.00,718012.00,3275779.00,116997.00,1037,Payment,663548.00,2025-06-25T10:58:37.043520,Núi bè em biết đá tủ.,ATM,VND,1.0000,5035,6767569835455337311,2028-07-13,110,Credit,Expired,242,720052741.00,19.58,250,2025-02-26,2045-12-26,Default,2880210.96,Education,Monthly
91,Phan,Như,2002-02-20,"Suite 000 3745 Phan Mill, Kiên Giang, WA 6RAR 0BO",027 8775 6460,hoang.quoc@yahoo.com,826-89-3402,2025-07-08,Inactive,Other,Single,Healthcare Planner,12811665.00,Bachelor,Vietnamese,Vietnamese,557,Credit,2791399.00,2025-07-06,Suspended,6.65,23555986.00,718012.00,3275779.00,116997.00,1037,Payment,663548.00,2025-06-25T10:58:37.043520,Núi bè em biết đá tủ.,ATM,VND,1.0000,5035,6767569835455337311,2028-07-13,110,Credit,Expired,24423,713283594.00,13.19,249,2025-03-25,2045-12-25,Active,2864592.75,Education,Quarterly
91,Phan,Như,2002-02-20,"Suite 000 3745 Phan Mill, Kiên Giang, WA 6RAR 0BO",027 8775 6460,hoang.quoc@yahoo.com,826-89-3402,2025-07-08,Inactive,Other,Single,Healthcare Planner,12811665.00,Bachelor,Vietnamese,Vietnamese,557,Credit,2791399.00,2025-07-06,Suspended,6.65,23555986.00,718012.00,3275779.00,116997.00,1037,Payment,663548.00,2025-06-25T10:58:37.043520,Núi bè em biết đá tủ.,ATM,VND,1.0000,6983,6007224596106050,2027-07-13,289,Debit,Blocked,242,720052741.00,19.58,250,2025-02-26,2045-12-26,Default,2880210.96,Education,Monthly
